seg_key,seg_id,freq,assigned_label,post_commodity,post_title,post_proper_name,stability
"87,367,261",seg_00669,1,proper_name,0.0,0.0,1.0,1.0
"87,391",seg_00670,1,proper_name,0.0,0.0,1.0,0.975609756097561
"87,403,343,195,146",seg_00672,1,proper_name,0.0,0.0,1.0,1.0
"87,403,89,336,53",seg_00675,1,proper_name,0.0,0.0,1.0,1.0
"89,327",seg_00676,1,proper_name,0.0,0.0,1.0,1.0
"89,336,65,121",seg_00678,1,proper_name,0.0,0.0,1.0,1.0
"89,336,67",seg_00680,1,proper_name,0.0,0.0,1.0,1.0
"9,264",seg_00682,1,proper_name,0.0,0.0,1.0,1.0
"9,298,215",seg_00684,1,proper_name,0.0,0.0,1.0,1.0
"9,99,267",seg_00686,1,proper_name,0.0,0.0,1.0,1.0
"97,10,75",seg_00689,1,proper_name,0.0,0.0,1.0,1.0
"97,127",seg_00690,1,proper_name,0.0,0.0,1.0,1.0
"97,180",seg_00692,1,proper_name,0.0,0.0,1.0,0.975609756097561
"97,214,302",seg_00693,1,proper_name,0.0,0.0,1.0,1.0
"97,252,197,240,18",seg_00694,1,proper_name,0.0,0.0,1.0,1.0
"97,293,400",seg_00695,1,proper_name,0.0,0.0,1.0,1.0
"97,336,197",seg_00696,1,proper_name,0.0,0.0,1.0,1.0
"97,402,379,319",seg_00697,1,proper_name,0.0,0.0,1.0,1.0
"98,134,261,256,163",seg_00699,1,proper_name,0.0,0.0,1.0,1.0
"98,391",seg_00700,1,proper_name,0.0,0.0,1.0,0.975609756097561
"99,15,293",seg_00701,1,proper_name,0.0,0.0,1.0,1.0
"99,155",seg_00702,1,proper_name,0.0,0.0,1.0,1.0
"99,173",seg_00703,1,proper_name,0.0,0.0,1.0,0.975609756097561
"99,177,186,87",seg_00704,1,proper_name,0.0,0.0,1.0,1.0
"99,180",seg_00705,1,proper_name,0.0,0.0,1.0,1.0
"99,182,336,28",seg_00706,1,proper_name,0.0,0.0,1.0,1.0
"99,19,96,409",seg_00707,1,proper_name,0.0,0.0,1.0,1.0
"99,206,341",seg_00708,1,proper_name,0.0,0.0,1.0,1.0
"99,214",seg_00709,1,proper_name,0.0,0.0,1.0,1.0
"99,25",seg_00712,1,proper_name,0.0,0.0,1.0,1.0
"99,267,146",seg_00714,1,proper_name,0.0,0.0,1.0,1.0
"99,267,150,214",seg_00715,1,proper_name,0.0,0.0,1.0,1.0
"99,267,309,341",seg_00717,1,proper_name,0.0,0.0,1.0,1.0
"99,267,417",seg_00719,1,proper_name,0.0,0.0,1.0,1.0
"99,267,83,319",seg_00720,1,proper_name,0.0,0.0,1.0,1.0
"99,286",seg_00722,1,proper_name,0.0,0.0,1.0,1.0
"99,3,89",seg_00723,1,proper_name,0.0,0.0,1.0,1.0
"99,302,403",seg_00724,1,proper_name,0.0,0.0,1.0,1.0
"99,303,17",seg_00725,1,proper_name,0.0,0.0,1.0,1.0
"99,32,319",seg_00726,1,proper_name,0.0,0.0,1.0,1.0
"99,322,87",seg_00727,1,proper_name,0.0,0.0,1.0,1.0
"99,327,326,336,244",seg_00728,1,proper_name,0.0,0.0,1.0,1.0
"99,329,204",seg_00729,1,proper_name,0.0,0.0,1.0,1.0
"99,341,345",seg_00730,1,proper_name,0.0,0.0,1.0,1.0
"99,395",seg_00732,1,proper_name,0.0,0.0,1.0,1.0
"99,4",seg_00735,1,proper_name,0.0,0.0,1.0,1.0
"99,400,197",seg_00736,1,proper_name,0.0,0.0,1.0,1.0
"99,400,403",seg_00737,1,proper_name,0.0,0.0,1.0,1.0
"99,64,336",seg_00741,1,proper_name,0.0,0.0,1.0,1.0
"99,64,76",seg_00742,1,proper_name,0.0,0.0,1.0,1.0
"99,81,233",seg_00743,1,proper_name,0.0,0.0,1.0,1.0
"110,204",seg_00126,1,title,0.0,1.0,3.3330390372719727e-31,1.0
127,seg_00147,1,title,0.0,1.0,6.926772133249024e-32,1.0
"127,59,87,343",seg_00148,1,title,0.0,1.0,7.579419720619032e-31,1.0
"127,72",seg_00149,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"128,327,89,336",seg_00152,1,title,0.0,1.0,7.008866445529407e-32,1.0
"128,343",seg_00153,1,title,0.0,1.0,5.083692717890507e-31,1.0
"130,3",seg_00154,1,title,0.0,1.0,9.755036328635041e-32,1.0
"135,121",seg_00157,1,title,0.0,1.0,3.0077366413463817e-30,1.0
"135,67",seg_00158,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"135,89,336",seg_00159,1,title,0.0,1.0,4.42320126629247e-31,1.0
"149,130,51,387",seg_00167,1,title,0.0,1.0,1.4000402184853355e-31,1.0
"149,130,51,59,87",seg_00168,1,title,0.0,1.0,6.2912840412357646e-30,1.0
"149,130,51,59,87,389",seg_00169,1,title,0.0,1.0,1.9949048721147965e-29,1.0
"149,130,51,98",seg_00171,1,title,0.0,1.0,7.139429325286722e-31,1.0
"153,153",seg_00176,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"162,249,343",seg_00187,1,title,0.0,1.0,5.323701483965135e-31,1.0
"162,249,65",seg_00192,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"162,249,67,343",seg_00193,1,title,0.0,1.0,5.436752906425474e-31,1.0
"162,249,70",seg_00194,1,title,0.0,1.0,1.5342196629415464e-30,1.0
"162,249,87",seg_00196,1,title,0.0,1.0,4.489898373296454e-31,1.0
"162,249,98",seg_00197,1,title,0.0,1.0,4.384277022788584e-32,1.0
"169,249",seg_00216,1,title,0.0,1.0,4.720092178324929e-31,1.0
"169,249,343",seg_00218,1,title,0.0,1.0,4.07419320923092e-31,1.0
"169,249,360,89,336",seg_00219,1,title,0.0,1.0,3.610482736998156e-31,1.0
"169,249,389",seg_00220,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"169,249,59",seg_00221,1,title,0.0,1.0,4.627854479416763e-31,1.0
"169,249,59,102",seg_00222,1,title,0.0,1.0,5.196328546452214e-31,1.0
"169,249,72,70",seg_00224,1,title,0.0,1.0,5.436752906425474e-31,1.0
"169,249,89,336",seg_00226,1,title,0.0,1.0,2.051673773106958e-30,1.0
"17,100,343",seg_00231,1,title,0.0,1.0,4.984349717682301e-31,1.0
"171,153,153",seg_00234,1,title,0.0,1.0,1.5856306453305215e-30,1.0
"171,53,386,99",seg_00237,1,title,0.0,1.0,1.8413164043569636e-30,1.0
"171,65,387",seg_00240,1,title,0.0,1.0,1.0066243545896525e-30,1.0
173,seg_00241,1,title,0.0,1.0,5.51554848628588e-30,1.0
"173,343",seg_00242,1,title,0.0,1.0,5.083692717890507e-31,1.0
"176,212,99",seg_00254,1,title,0.0,1.0,3.760827058773959e-30,1.0
180,seg_00262,1,title,0.0,1.0,2.790006959371076e-30,1.0
"180,403",seg_00270,1,title,0.0,1.0,6.293721822382882e-35,1.0
186,seg_00274,1,title,0.0,1.0,5.134051758478946e-29,1.0
"192,72",seg_00279,1,title,0.0,1.0,3.3330390372719727e-31,1.0
"193,136,343",seg_00281,1,title,0.0,1.0,4.984349717682301e-31,1.0
"193,136,86",seg_00282,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"193,48,99",seg_00284,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"193,99",seg_00285,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"194,112",seg_00286,1,title,0.0,1.0,6.419988579440815e-31,1.0
"194,112,89,336,387",seg_00288,1,title,0.0,1.0,2.5239435281283666e-31,1.0
"194,112,99",seg_00289,1,title,0.0,1.0,3.9332052352985106e-31,0.975609756097561
"194,287,100",seg_00292,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"194,53",seg_00294,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"194,67",seg_00296,1,title,0.0,1.0,7.211958811769781e-31,1.0
"197,112,123",seg_00297,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"197,112,293,182,53",seg_00299,1,title,0.0,1.0,1.1100313581336227e-29,1.0
"197,112,59",seg_00300,1,title,0.0,1.0,4.489898373296454e-31,1.0
"197,112,67,389",seg_00301,1,title,0.0,1.0,3.7275052646058445e-30,1.0
"197,112,72,53",seg_00302,1,title,0.0,1.0,5.196328546452214e-31,1.0
"197,112,99",seg_00303,1,title,0.0,1.0,3.9332052352985106e-31,1.0
"201,150,87",seg_00304,1,title,0.0,1.0,1.2332136583045327e-30,1.0
"211,65",seg_00316,1,title,0.0,1.0,5.043263236215903e-30,1.0
"211,67,389",seg_00318,1,title,0.0,1.0,3.895636039136323e-30,1.0
"211,69,389",seg_00320,1,title,0.0,1.0,3.3748580048122394e-30,1.0
214,seg_00326,1,title,0.0,1.0,4.842228302985645e-32,1.0
"214,175",seg_00327,1,title,0.0,1.0,2.927363831824598e-32,1.0
"219,72",seg_00329,1,title,0.0,1.0,2.927363831824598e-32,1.0
"224,72",seg_00332,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"226,59",seg_00333,1,title,0.0,1.0,6.8404722672099045e-31,1.0
"230,123,402",seg_00334,1,title,0.0,1.0,4.293122347620627e-30,1.0
"230,204,86",seg_00337,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"230,253,343",seg_00340,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"230,253,65",seg_00342,1,title,0.0,1.0,7.071026291749762e-31,1.0
"230,343",seg_00343,1,title,0.0,1.0,5.083692717890507e-31,0.975609756097561
"233,65,53",seg_00350,1,title,0.0,1.0,5.514532585100959e-31,1.0
"245,205,67",seg_00356,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"245,245,216",seg_00359,1,title,0.0,1.0,1.5615122179027462e-31,1.0
"247,59",seg_00371,1,title,0.0,1.0,4.2640710380744197e-32,1.0
"254,222,72,65,389",seg_00385,1,title,0.0,1.0,9.187556727066557e-30,1.0
"258,112,204",seg_00387,1,title,0.0,1.0,4.07419320923092e-31,1.0
"287,102",seg_00397,1,title,0.0,1.0,3.4872524920484455e-31,0.975609756097561
"287,102,155",seg_00398,1,title,0.0,1.0,2.377496034994851e-31,1.0
"287,102,387",seg_00401,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"287,102,389",seg_00402,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"287,106,99",seg_00404,1,title,0.0,1.0,3.9332052352985106e-31,1.0
"287,373,287,102",seg_00408,1,title,0.0,1.0,7.036285233706499e-30,1.0
"287,373,59",seg_00409,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"292,98",seg_00412,1,title,0.0,1.0,1.557509884024626e-31,1.0
"293,182,72,389",seg_00416,1,title,0.0,1.0,4.5638662119037915e-32,1.0
"294,343",seg_00420,1,title,0.0,1.0,5.083692717890507e-31,1.0
"294,59,87",seg_00421,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"294,59,87,387",seg_00422,1,title,0.0,1.0,2.8598348867524307e-29,1.0
"294,65,343",seg_00423,1,title,0.0,1.0,4.984349717682301e-31,1.0
"294,70",seg_00424,1,title,0.0,1.0,5.352788914069577e-31,1.0
"294,89",seg_00426,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"296,169,124,155,87,343",seg_00427,1,title,0.0,1.0,8.498112918628234e-30,1.0
"296,325,72",seg_00428,1,title,0.0,1.0,5.771952923127653e-31,1.0
"296,59",seg_00431,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"296,59,87",seg_00432,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"296,65",seg_00433,1,title,0.0,1.0,3.4872524920484455e-31,0.975609756097561
"296,67,65",seg_00434,1,title,0.0,1.0,4.384277022788584e-32,1.0
"296,70,59",seg_00436,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"296,72,389",seg_00437,1,title,0.0,1.0,1.9805145769473458e-30,1.0
"296,89,336",seg_00438,1,title,0.0,1.0,5.248187369539968e-31,1.0
"296,98",seg_00439,1,title,0.0,1.0,2.927363831824598e-32,1.0
"326,72",seg_00451,1,title,0.0,1.0,6.115674184525879e-31,0.975609756097561
"326,87",seg_00452,1,title,0.0,1.0,3.3330390372719727e-31,1.0
"326,87,387",seg_00453,1,title,0.0,1.0,2.8701587405862504e-32,1.0
"326,99",seg_00454,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"327,70",seg_00456,1,title,0.0,1.0,6.580317398139238e-31,1.0
"347,153,153,67",seg_00482,1,title,0.0,1.0,5.196328546452214e-31,1.0
"347,155",seg_00483,1,title,0.0,1.0,1.9456016420551225e-30,1.0
"347,155,301,230,204",seg_00485,1,title,0.0,1.0,1.3400511117483264e-30,1.0
"347,165,301,186",seg_00486,1,title,0.0,1.0,4.5638662119037915e-32,1.0
"347,192,59,87",seg_00487,1,title,0.0,1.0,5.196328546452214e-31,0.975609756097561
"347,192,99",seg_00488,1,title,0.0,1.0,5.171351963622711e-31,1.0
"347,245,204",seg_00489,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"347,301,65",seg_00493,1,title,0.0,1.0,4.07419320923092e-31,1.0
"347,403,173",seg_00494,1,title,0.0,1.0,1.2332136583045327e-30,1.0
"347,78,70",seg_00499,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"347,78,99",seg_00500,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"347,89,336,387",seg_00501,1,title,0.0,1.0,4.5638662119037915e-32,1.0
"347,97,72",seg_00503,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"347,98,59",seg_00505,1,title,0.0,1.0,3.4191063344680092e-31,0.975609756097561
"348,70,389",seg_00506,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"348,72,387",seg_00507,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"348,89,336",seg_00508,1,title,0.0,1.0,6.077200960238442e-31,1.0
"358,108,204,60,389",seg_00509,1,title,0.0,1.0,1.1769490586402322e-31,1.0
"359,65",seg_00513,1,title,0.0,1.0,3.3330390372719727e-31,1.0
"367,204",seg_00514,1,title,0.0,1.0,3.3330390372719727e-31,1.0
"375,294,58,244,65",seg_00518,1,title,0.0,1.0,2.1476844341481548e-30,1.0
"375,375",seg_00519,1,title,0.0,1.0,1.1276542166691632e-30,1.0
"38,59,87",seg_00520,1,title,0.0,1.0,3.4191063344680092e-31,1.0
381,seg_00521,1,title,0.0,1.0,1.3705764178895347e-31,1.0
402,seg_00533,1,title,0.0,1.0,5.2827260838892156e-30,1.0
"403,103,86",seg_00541,1,title,0.0,1.0,3.2679064424932968e-31,0.975609756097561
"407,89,336",seg_00544,1,title,0.0,1.0,9.795904877531684e-30,1.0
"415,99",seg_00547,1,title,0.0,1.0,3.4872524920484455e-31,1.0
48,seg_00548,1,title,0.0,1.0,7.807626674249219e-31,1.0
"48,194,336",seg_00550,1,title,0.0,1.0,6.706799152886007e-31,1.0
"48,343",seg_00551,1,title,0.0,1.0,1.1798286588527405e-30,1.0
"48,387",seg_00555,1,title,0.0,1.0,2.7990680503521863e-31,1.0
"48,67",seg_00556,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"48,89",seg_00558,1,title,0.0,1.0,5.053811039995659e-31,1.0
"48,89,336",seg_00559,1,title,0.0,1.0,3.4191063344680092e-31,0.975609756097561
"48,99",seg_00561,1,title,0.0,1.0,7.345451947678943e-30,1.0
"51,293",seg_00563,1,title,0.0,1.0,5.352788914069577e-31,1.0
"51,336,17,102",seg_00564,1,title,0.0,1.0,5.196328546452214e-31,1.0
"51,375",seg_00565,1,title,0.0,1.0,2.9169162897866813e-31,1.0
"53,102",seg_00567,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"54,326,87",seg_00570,1,title,0.0,1.0,3.2692592555539064e-30,1.0
"57,87",seg_00572,1,title,0.0,1.0,3.4872524920484455e-31,1.0
"58,244",seg_00574,1,title,0.0,1.0,1.5465900273648598e-30,1.0
"58,244,65",seg_00575,1,title,0.0,1.0,2.7443700516060494e-31,1.0
"58,332,87",seg_00576,1,title,0.0,1.0,3.2236096097451724e-32,1.0
"59,105,99",seg_00579,1,title,0.0,1.0,1.3307061270544842e-30,1.0
"59,109,99",seg_00581,1,title,0.0,1.0,1.1567730327151539e-30,1.0
"59,125,53,216",seg_00586,1,title,0.0,1.0,5.980126220769898e-30,1.0
"59,87,53",seg_00593,1,title,0.0,1.0,2.6033574171694013e-35,1.0
"62,65",seg_00596,1,title,0.0,1.0,3.3330390372719727e-31,1.0
"62,70",seg_00597,1,title,0.0,1.0,1.1798286588527574e-30,1.0
"65,387",seg_00600,1,title,0.0,1.0,1.2583135090749384e-29,1.0
"67,72,65",seg_00610,1,title,0.0,1.0,1.558779469338826e-31,1.0
"67,89,336",seg_00611,1,title,0.0,1.0,3.093198366310471e-31,1.0
"70,65",seg_00614,1,title,0.0,1.0,3.634967112788428e-30,1.0
"72,343",seg_00617,1,title,0.0,1.0,1.8343607861758552e-29,1.0
"72,389",seg_00620,1,title,0.0,1.0,1.2583135090749384e-29,1.0
"72,53",seg_00621,1,title,0.0,1.0,2.1312136206910778e-30,1.0
"72,53,387",seg_00622,1,title,0.0,1.0,1.26316217709059e-29,1.0
"72,70",seg_00625,1,title,0.0,1.0,3.18696397707068e-30,1.0
"8,171,155,87",seg_00627,1,title,0.0,1.0,4.5638662119037915e-32,1.0
"8,171,343",seg_00629,1,title,0.0,1.0,3.895636039136378e-30,1.0
"8,171,345",seg_00630,1,title,0.0,1.0,4.984349717682301e-31,1.0
"8,171,53",seg_00631,1,title,0.0,1.0,6.706799152886007e-31,0.975609756097561
"8,389,178,67,389",seg_00637,1,title,0.0,1.0,2.031888923885871e-30,1.0
"8,48,99",seg_00642,1,title,0.0,1.0,3.4191063344680092e-31,1.0
"8,53",seg_00644,1,title,0.0,1.0,1.5465900273648598e-30,1.0
"8,65",seg_00646,1,title,0.0,1.0,4.720092178324996e-31,1.0
"8,67,72",seg_00649,1,title,0.0,1.0,3.2679064424932968e-31,0.975609756097561
"8,72",seg_00650,1,title,0.0,1.0,1.5465900273648598e-30,1.0
"8,9,99",seg_00651,1,title,0.0,1.0,1.2902721375476475e-30,1.0
"81,253,72",seg_00654,1,title,0.0,1.0,4.384277022788584e-32,1.0
"81,385,375",seg_00656,1,title,0.0,1.0,5.248187369539968e-31,1.0
"86,206,65",seg_00660,1,title,0.0,1.0,4.984349717682301e-31,1.0
"87,403,343",seg_00671,1,title,0.0,1.0,4.984349717682301e-31,1.0
"87,403,65",seg_00673,1,title,0.0,1.0,3.2679064424932968e-31,1.0
"87,403,72",seg_00674,1,title,0.0,1.0,1.9075816603100206e-30,1.0
"89,336,65,389",seg_00679,1,title,0.0,1.0,5.1984796671310224e-30,1.0
"89,89",seg_00681,1,title,0.0,1.0,3.3344188132296045e-30,1.0
"9,296,67",seg_00683,1,title,0.0,1.0,1.2332136583045327e-30,1.0
"9,99",seg_00685,1,title,0.0,1.0,1.3572284111125542e-30,0.975609756097561
"96,409,124,86",seg_00688,1,title,0.0,1.0,1.8393956000398167e-30,1.0
"97,127,59",seg_00691,1,title,0.0,1.0,3.895636039136323e-30,1.0
"99,267,202",seg_00716,1,title,0.0,1.0,1.3762325658638418e-28,1.0
"99,395,59,86",seg_00734,1,title,0.0,1.0,2.7476738063976148e-30,1.0
